date,video_id,views,revenue_usd,cpm_usd,country_top
2026-04-23,22,74,0.0811,3.4758,"{""US"": 0.5083, ""IN"": 0.2059, ""BR"": 0.0977, ""GB"": 0.0943, ""DE"": 0.0938}"
2026-04-23,23,61,0.068,3.6359,"{""US"": 0.5083, ""IN"": 0.2059, ""BR"": 0.0977, ""GB"": 0.0943, ""DE"": 0.0938}"
2026-04-23,24,49,0.0557,3.243,"{""US"": 0.5083, ""IN"": 0.2059, ""BR"": 0.0977, ""GB"": 0.0943, ""DE"": 0.0938}"
2026-04-23,25,56,0.0695,3.1846,"{""US"": 0.5083, ""IN"": 0.2059, ""BR"": 0.0977, ""GB"": 0.0943, ""DE"": 0.0938}"
2026-04-23,27,74,0.0875,3.4293,"{""US"": 0.5083, ""IN"": 0.2059, ""BR"": 0.0977, ""GB"": 0.0943, ""DE"": 0.0938}"
2026-04-23,28,62,0.0751,3.2522,"{""US"": 0.5083, ""IN"": 0.2059, ""BR"": 0.0977, ""GB"": 0.0943, ""DE"": 0.0938}"
2026-04-23,29,38,0.0423,3.2244,"{""US"": 0.5083, ""IN"": 0.2059, ""BR"": 0.0977, ""GB"": 0.0943, ""DE"": 0.0938}"
2026-04-23,30,181,0.2193,3.2082,"{""US"": 0.5083, ""IN"": 0.2059, ""BR"": 0.0977, ""GB"": 0.0943, ""DE"": 0.0938}"
2026-04-23,31,65,0.0777,3.6424,"{""US"": 0.5083, ""IN"": 0.2059, ""BR"": 0.0977, ""GB"": 0.0943, ""DE"": 0.0938}"
2026-04-23,32,63,0.079,3.2721,"{""US"": 0.5083, ""IN"": 0.2059, ""BR"": 0.0977, ""GB"": 0.0943, ""DE"": 0.0938}"
2026-04-23,33,885,0.9906,3.306,"{""US"": 0.5083, ""IN"": 0.2059, ""BR"": 0.0977, ""GB"": 0.0943, ""DE"": 0.0938}"
2026-04-23,34,268,0.0935,0.615,"{""US"": 0.5083, ""IN"": 0.2059, ""BR"": 0.0977, ""GB"": 0.0943, ""DE"": 0.0938}"
2026-04-23,35,259,0.0913,0.5809,"{""US"": 0.5083, ""IN"": 0.2059, ""BR"": 0.0977, ""GB"": 0.0943, ""DE"": 0.0938}"
2026-04-23,36,287,0.1061,0.5531,"{""US"": 0.5083, ""IN"": 0.2059, ""BR"": 0.0977, ""GB"": 0.0943, ""DE"": 0.0938}"
2026-04-23,37,267,0.0973,0.5764,"{""US"": 0.5083, ""IN"": 0.2059, ""BR"": 0.0977, ""GB"": 0.0943, ""DE"": 0.0938}"
2026-04-23,38,1445,0.4775,0.5698,"{""US"": 0.5083, ""IN"": 0.2059, ""BR"": 0.0977, ""GB"": 0.0943, ""DE"": 0.0938}"
2026-04-23,39,412,0.1486,0.5352,"{""US"": 0.5083, ""IN"": 0.2059, ""BR"": 0.0977, ""GB"": 0.0943, ""DE"": 0.0938}"
2026-04-23,40,4131,1.346,0.638,"{""US"": 0.5083, ""IN"": 0.2059, ""BR"": 0.0977, ""GB"": 0.0943, ""DE"": 0.0938}"
2026-04-23,41,1648,0.5735,0.5826,"{""US"": 0.5083, ""IN"": 0.2059, ""BR"": 0.0977, ""GB"": 0.0943, ""DE"": 0.0938}"
2026-04-23,42,237,0.0839,0.5438,"{""US"": 0.5083, ""IN"": 0.2059, ""BR"": 0.0977, ""GB"": 0.0943, ""DE"": 0.0938}"
2026-04-23,43,201,0.0746,0.5999,"{""US"": 0.5083, ""IN"": 0.2059, ""BR"": 0.0977, ""GB"": 0.0943, ""DE"": 0.0938}"
2026-04-23,44,36,0.1394,6.773,"{""US"": 0.5083, ""IN"": 0.2059, ""BR"": 0.0977, ""GB"": 0.0943, ""DE"": 0.0938}"
2026-04-23,45,48,0.1661,7.5041,"{""US"": 0.5083, ""IN"": 0.2059, ""BR"": 0.0977, ""GB"": 0.0943, ""DE"": 0.0938}"
2026-04-23,46,33,0.1142,6.5887,"{""US"": 0.5083, ""IN"": 0.2059, ""BR"": 0.0977, ""GB"": 0.0943, ""DE"": 0.0938}"
2026-04-23,47,25,0.0864,7.0029,"{""US"": 0.5083, ""IN"": 0.2059, ""BR"": 0.0977, ""GB"": 0.0943, ""DE"": 0.0938}"
2026-04-23,48,34,0.1245,5.8044,"{""US"": 0.5083, ""IN"": 0.2059, ""BR"": 0.0977, ""GB"": 0.0943, ""DE"": 0.0938}"
2026-04-23,49,18,0.0324,3.5282,"{""US"": 0.5083, ""IN"": 0.2059, ""BR"": 0.0977, ""GB"": 0.0943, ""DE"": 0.0938}"
2026-04-23,50,27,0.0482,3.5933,"{""US"": 0.5083, ""IN"": 0.2059, ""BR"": 0.0977, ""GB"": 0.0943, ""DE"": 0.0938}"
2026-04-24,1,39,0.1987,9.0064,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,2,51,0.2508,9.1196,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,3,257,1.2442,8.9652,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,4,54,0.2532,9.623,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,6,52,0.2359,9.0242,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,7,31,0.1537,9.2277,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,8,37,0.1757,9.1493,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,9,39,0.1886,9.5342,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,10,47,0.2168,9.6484,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,11,32,0.1549,9.3601,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,12,35,0.1679,9.6057,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,13,35,0.1714,9.3463,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,15,28,0.124,9.2181,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,16,76,0.0891,3.5423,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,17,53,0.0642,3.7328,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,18,59,0.0709,3.9112,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,19,66,0.0803,4.0874,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,20,69,0.085,3.7049,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,21,62,0.0779,3.6455,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,22,43,0.0516,3.4438,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,23,49,0.0617,3.8704,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,24,47,0.0512,3.8849,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,25,81,0.0924,3.4422,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,27,49,0.056,3.4769,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,28,91,0.1115,3.5785,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,29,69,0.0796,3.4413,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,30,171,0.2096,3.5353,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,31,75,0.0997,3.5468,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,32,34,0.0425,3.834,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,33,815,0.892,3.678,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,34,229,0.0791,0.6065,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,35,252,0.096,0.5833,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,36,255,0.0865,0.572,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,37,265,0.0896,0.604,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,38,1162,0.3822,0.5976,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,39,379,0.1398,0.6045,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,40,3328,1.2008,0.6329,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,41,1407,0.5275,0.6468,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,42,217,0.0808,0.6171,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,43,206,0.0765,0.5935,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,44,42,0.1472,6.8705,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,45,31,0.1129,7.1917,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,46,53,0.2018,6.8626,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,47,38,0.1384,7.2747,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,48,44,0.1691,6.7913,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,49,17,0.0299,3.8523,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-24,50,16,0.03,3.8756,"{""US"": 0.5333, ""IN"": 0.1876, ""BR"": 0.089, ""GB"": 0.0894, ""DE"": 0.1007}"
2026-04-25,1,36,0.1713,9.2027,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,2,59,0.2958,8.8409,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,3,269,1.2183,9.5277,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,4,29,0.1413,9.2888,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,6,32,0.1558,9.0421,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,7,35,0.1653,9.0645,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,8,20,0.0899,9.1479,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,9,26,0.1192,8.8677,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,10,36,0.1795,9.2211,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,11,33,0.1571,9.4528,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,12,35,0.1553,9.0671,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,13,22,0.1005,8.7661,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,15,20,0.107,9.6431,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,16,61,0.0699,3.5338,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,17,64,0.0787,3.4279,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,18,46,0.0527,3.7482,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,19,52,0.063,3.6136,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,20,36,0.0439,3.165,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,21,63,0.0759,3.3559,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,22,44,0.0532,3.92,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,23,48,0.0577,3.6265,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,24,60,0.0715,3.4314,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,25,51,0.0647,3.4616,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,27,24,0.0302,3.5655,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,28,50,0.0555,3.8374,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,29,81,0.0985,3.3303,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,30,131,0.1555,3.3502,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,31,53,0.0577,3.5848,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,32,58,0.0632,3.526,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,33,863,0.969,3.8242,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,34,159,0.0558,0.6137,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,35,152,0.0525,0.5743,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,36,220,0.0814,0.5594,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,37,226,0.0808,0.5844,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,38,632,0.2198,0.5305,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,39,271,0.0937,0.5384,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,40,3102,1.0847,0.5976,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,41,1796,0.6352,0.594,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,42,290,0.0961,0.6171,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,43,223,0.0809,0.5779,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,44,28,0.0953,6.7684,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,45,36,0.1301,6.812,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,46,32,0.1218,7.3589,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,47,24,0.0804,7.106,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,48,36,0.1219,6.7796,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,49,17,0.0276,3.6857,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-25,50,15,0.0288,3.5763,"{""US"": 0.5255, ""IN"": 0.1944, ""BR"": 0.1001, ""GB"": 0.1202, ""DE"": 0.06}"
2026-04-26,1,35,0.1674,9.1475,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,2,38,0.1797,9.7659,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,3,240,1.0781,10.7218,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,4,34,0.1548,8.9567,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,6,53,0.2502,9.3769,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,7,44,0.2092,8.3116,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,8,25,0.1137,8.8922,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,9,32,0.148,9.6465,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,10,36,0.1613,8.3767,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,11,40,0.1762,9.6478,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,12,39,0.1849,9.6802,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,13,42,0.2191,9.9174,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,15,26,0.1226,9.4229,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,16,40,0.0481,3.4603,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,17,54,0.0655,3.4302,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,18,44,0.0474,3.6948,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,19,46,0.0556,3.5716,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,20,51,0.0605,3.6543,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,21,55,0.0643,3.6287,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,22,52,0.0626,3.4246,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,23,43,0.0455,3.3881,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,24,45,0.0531,3.4746,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,25,55,0.0616,3.5384,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,27,39,0.0424,3.9172,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,28,59,0.0695,3.5019,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,29,52,0.0657,3.5427,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,30,104,0.1408,3.1524,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,31,50,0.0572,3.6086,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,32,62,0.0733,3.4898,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,33,851,1.0217,3.6714,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,34,235,0.0861,0.5813,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,35,180,0.0612,0.5812,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,36,156,0.0567,0.6018,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,37,206,0.0719,0.546,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,38,886,0.2901,0.5337,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,39,333,0.1251,0.6543,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,40,2809,1.013,0.6337,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,41,1291,0.4824,0.5978,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,42,135,0.0485,0.5469,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,43,168,0.0598,0.6195,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,44,36,0.1192,6.8275,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,45,28,0.1022,6.9318,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,46,32,0.1165,7.7606,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,47,39,0.1348,7.2047,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,48,33,0.1189,6.8278,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,49,18,0.0292,3.4349,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
2026-04-26,50,14,0.0241,3.3748,"{""US"": 0.4923, ""IN"": 0.2031, ""BR"": 0.0694, ""GB"": 0.1145, ""DE"": 0.1207}"
